"Prabhag 34B : Monika Mohol","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Year","No.","Details of the work","Amount","Code","Questions raised","GB attendance","Attendance percentage","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","1","Direction Boards","324000","N","0","46/66","69.69","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","2","Jute bags distribution","188000","J","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","3","Installation of Benches","336000","B","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","848000","","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","1","Drainage work","110000","D","0","63/77","81.81","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","2","Installation of Benches","604000","B","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","3","Direction Boards","110000","N","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","4","Distribution of jute bags","200000","J","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","5","Providing carts for garbage collection","177000","WD","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","1201000","","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","1","Direction Boards","252000","N","0","95/116","81.89","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","2","Installation of Benches","292000","B","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","3","","","","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","4","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","544000","","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","1","Installation of direction boards","200000","N","0","95/127","74.8","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","2","Installation of direction boards","200000","N","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","3","Installation of direction boards","200000","N","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","4","Installation of Benches","200000","B","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","5","Electrification","112508","E","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","6","Electrification","200000","E","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","1112508","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Final Total","3705508","","0","","77.0475","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
