"Prabhag 37B : Mukta Tilak","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Year","No.","Details of the work","Amount","Code","Questions raised","GB attendance","GB attendance","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","1","Laying Pavement Blocks","132000","P","0","46/66","69.69","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","2","Providing Buckets","199000","DB","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","3","Repairing Gym","199000","GY","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","530000","","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","1","Library Books","100000","L","1","59/77","76.62","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","2","Canvas Bag","200000","J","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","3","Gym Equipment","200000","GY","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","4","Grouting","118000","P","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","5","Drainge Lines","154000","D","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","6","Hospital","200000","H","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","7","Watersupply","129000","W","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","8","Police Shed","200000","SM","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","9","Drainge (rain catch pit)","100000","D","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","10","Playground","200000","G","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","11","Computers","200000","CO","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","1801000","","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","1","Police building work repair","96000","SM","0","81/116","69.82","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","2","Signboards","157000","N","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","3","Drainage work","149000","D","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","4","Maintainance work ","60000","M","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","462000","","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","1","Maintainance work ","166000","M","0","106/127","83.46","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","2","Development work in school","169000","SM","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","3","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","4","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","335000","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Final Total","3128000","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
