"Prabhag 75B : Abhijeet Kadam","","","","","","",""
"Year","No.","Details of the work","Amount","Code","Questions raised","GB attendance","Attendance percentage"
"2012 - 2013","1","Benches","125427.77","B","0","43/66","65.15"
"2012 - 2013","2","Drainage Work+ Concretization","147240.76","D","","",""
"2012 - 2013","3","Concretization","136522.42","C","","",""
"2012 - 2013","4","Concretization","139546.04","C","","",""
"2012 - 2013","5","Road Works - Colouring","83793.29","R","","",""
"2012 - 2013","6","Drainage work+ Concretisation","137179.21","D","","",""
"2012 - 2013","7","Information / Name Board","118187.74","N","","",""
"2012 - 2013","8","Development Work","145910.48","DW","","",""
"2012 - 2013","9","Development Work","174536.79","DW","","",""
"","","","","","","",""
"","","","","","","",""
"","","Total","1208344.5","","","",""
"2013 - 2014","1","Development Work","151374.18","DW","0","31/77","40.25"
"2013 - 2014","2","Benches","156047.99","B","","",""
"2013 - 2014","3","Benches","156047.99","B","","",""
"2013 - 2014","3","Concretization","143936.54","C","","",""
"2013 - 2014","4","Concretization","142278.3","C","","",""
"2013 - 2014","5","Concretization","48309.95","C","","",""
"2013 - 2014","6","Concretization","125245.66","C","","",""
"2013 - 2014","7","Concretization","140796.83","C","","",""
"2013 - 2014","8","Concretization","149747","C","","",""
"","","Total","1213784.44","","","",""
"2014 - 2015","1","Benches","145200.75","B","0","29/116","34.7"
"2014 - 2015","2","Benches","145200.75","B","","",""
"2014 - 2015","3","Benches","145200.75","B","","",""
"2014 - 2015","4","Benches","145200.75","B","","",""
"2014 - 2015","5","Benches","145200.75","B","","",""
"2014 - 2015","6","Benches","145200.75","B","","",""
"2014 - 2015","7","Benches","145200.75","B","","",""
"2014 - 2015","8","Benches","145200.75","B","","",""
"2014 - 2015","9","Benches","145397.86","B","","",""
"2014 - 2015","10","Concretization","148045.71","C","","",""
"","","Total","1455049.57","","","",""
"2015 - 2016","1","Installation of Nameplates / direction boards / Sign boards / Message boards","144182","N","0","",""
"2015 - 2016","2","Installation of Nameplates / direction boards / Sign boards / Message boards","144248","N","","",""
"2015 - 2016","3","Installation of Nameplates / direction boards / Sign boards / Message boards","144307","N","","",""
"2015 - 2016","4","Installation of Nameplates / direction boards / Sign boards / Message boards","142660","N","","",""
"2015 - 2016","5","Installation of Nameplates / direction boards / Sign boards / Message boards","144307","N","","",""
"2015 - 2016","6","Concretization","142997","C","","",""
"2015 - 2016","7","Toilet- building / Renovation/Maintenance","152428","TO","","",""
"2015 - 2016","8","Road construction/ Colouring roads/ Railing Work/Speed breaker ","140178","R","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","Total","1155307","","","",""
"","","","","","","",""
"","","Final Total","5032485.51","","0","","46.7"
