"Prabhag 55 B : Vikas Dangat Patil","","","","","","",""
"Year","No.","Details of the work","Amount","Code","Questions raised","GB attendance","GB attendance"
"2012 - 2013","1","Installation of Benches","153527","B","0","48/66","72.72"
"2012 - 2013","2","Building Toilet","168697","TO","","",""
"2012 - 2013","3","Building Toilet","170087","TO","","",""
"2012 - 2013","4","Pedestrian Bridge","175168","DW","","",""
"2012 - 2013","5","Installation of Benches","135999","B","","",""
"2012 - 2013","6","Installation of Benches","137561","B","","",""
"2012 - 2013","7","Concretisation","177842","C","","",""
"2012 - 2013","8","Installing toys + Temple Repairs","200000","DW","","",""
"2012 - 2013","9","Constructing steps on Hill slope","147175","DW","","",""
"2012 - 2013","10","Railing Construction","163054","R","","",""
"","","Total","1629110","","","",""
"2013 - 2014","1","Fencing for canal crossing bridge","101521","F","0","61/77","79.22"
"2013 - 2014","2","Concretisation","152806","C","","",""
"2013 - 2014","3","Concretisation","148971","C","","",""
"2013 - 2014","4","Cladding for Hospital Building","147668","CB","","",""
"2013 - 2014","5","Installation of Benches","149471","B","","",""
"2013 - 2014","6","Installation of Benches","136155","B","","",""
"2013 - 2014","7","Cladding for PMC Building","147690","CB","","",""
"2013 - 2014","8","Road Colouring+Installing Sign Boards","169887","N","","",""
"2013 - 2014","9","Building of leftover Samaj Mandir Compound wall ","157448","SM","","",""
"2013 - 2014","10","Road Work/ Maintenance","157489","R","","",""
"","","Total","1469106","","","",""
"2014 - 2015","1","Lacra Finsh Blocks( Pavement)","159691","P","0","95/116","81.89"
"2014 - 2015","2","Concretisation","154507","C","","",""
"2014 - 2015","3","Concretisation","181534","C","","",""
"2014 - 2015","4","Installation of Benches","155251","B","","",""
"2014 - 2015","5","Concretisation","181771","C","","",""
"2014 - 2015","6","Installation of Benches","155601","B","","",""
"2014 - 2015","7","Laying of Drainage Line","149677","D","","",""
"2014 - 2015","8","Installation of Benches","200000","B","","",""
"2014 - 2015","9","Installation of Direction Boards","153646","N","","",""
"2014 - 2015","10","Installation of Benches","153016","B","","",""
"","","Total","1644694","","","",""
"2015 - 2016","1","Installation of Benches","150608","B","0","106/127","83.46"
"2015 - 2016","2","speed braker","146345","R","","",""
"2015 - 2016","3","speed braker","168075","R","","",""
"","","","","","","",""
"","","","465028","","","",""
"","","","","","","",""
"","","Final Total","5207938","","","",""
