"Prabhag 19B : Suman Pathare","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Year","No.","Details of the work","Amount","Code","Questions raised","GB attendance","GB attendance","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","1","Toilet- building / Renovation/Maintenance","144000","TO","0","56/66","84.84","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","2","Waste Disposal ","131534","WD","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","3","Benches","161982","B","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","4","Samaj Mandir/ any building related work/ Renovation / Temple shed ","149685","SM","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","5","Toilet- building / Renovation/Maintenance","144000","TO","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","6","Drainage work/ Laying of Drainage line","108357","D","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","7","Concretization ","59000","C","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","8","Samaj Mandir/ any building related work/ Renovation / Temple shed ","58421","SM","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","9","Drainage work/ Laying of Drainage line","114220","D","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","1071199","","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","1","Waste Disposal ","132190","WD","0","71/77","92.2","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","2","Installation of Nameplates / direction boards / Sign boards / Message boards","138000","N","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","3","Installation of Nameplates / direction boards / Sign boards / Message boards","138000","N","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","4","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","408190","","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","1","Benches","154964","B","0","78/116","67.24","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","2","Benches","151648","B","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","3","Installation of Nameplates / direction boards / Sign boards / Message boards","128807","N","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","4","Drainage work/ Laying of Drainage line","122434","D","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","5","Concretization ","129859","C","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","687712","","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","1","Installation of Nameplates / direction boards / Sign boards / Message boards","137256","N","0","102/127","80.31","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","2","Benches","156976","B","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","3","Benches","166213","B","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","4","Concretization ","124026","C","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","5","Concretization ","140338","C","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","6","Concretization ","124026","C","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","7","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","848835","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Final Total","3015936","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
