"Prabhag 61B : Prashant Jagtap","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Year","No.","Details of the work","Amount","Code","Questions raised","GB attendance","GB attendance","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","1","","","","5","64/66","96.96","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","2","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","3","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","4","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","5","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","0","","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","1","Benches","137485.65","B","0","71/77","92.2","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","2","Benches","135549.236","B","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","3","Benches","140835.46","B","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","4","Pavement blocks / Grouting","139374.969","P","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","5","Pavement blocks / Grouting","140690.61","P","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","6","Pavement blocks / Grouting","69718.63","P","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","7","Concretization ","70967.794","C","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","8","Concretization ","143343.803","C","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","9","Concretization ","141036.834","C","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","10","Installation of Nameplates / direction boards / Sign boards / Message boards","61647","N","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","11","Develpoment Work","76493.63","DW","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","12","Develpoment Work","153268.64","DW","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","13","Develpoment Work","152768.231","DW","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","1563180.487","","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","1","Pavement blocks / Grouting","145557.7565","P","2","115/116","99.13","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","2","Pavement blocks / Grouting","143427.3264","P","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","3","Pavement blocks / Grouting","147940.3108","P","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","4","Pavement blocks / Grouting","147441.0645","P","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","5","Pavement blocks / Grouting","148448.6109","P","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","6","Installation of Nameplates / direction boards / Sign boards / Message boards","174986.21","N","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","7","Benches","188941.2","B","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","8","Benches","151093.2","B","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","9","Drainage work/ Laying of Drainage line","173565.522","D","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","1421401.2011","","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","1","Drainage work/ Laying of Drainage line","167186","D","1","125/127","98.42","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","2","Drainage work/ Laying of Drainage line","167834","D","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","3","Drainage work/ Laying of Drainage line","83288","D","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","4","Cemetory / cremetory","199663","CM","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","5","Cemetory / cremetory","199709","CM","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","6","Drainage work/ Laying of Drainage line","114112","D","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","931792","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Final Total","3916373.6881","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
