"Prabhag 51B : Manisha Ghate","","","","","","",""
"Year","No.","Details of the work","Amount","Code","Questions raised","GB attendance","GB attendance"
"2012 - 2013","1","Installing Benches","153000","B","0","55/66","83.33"
"2012 - 2013","2","Installing Direction Boards","200000","N","","",""
"2012 - 2013","3","Renovation of Toilets","178000","TO","","",""
"2012 - 2013","4","Installing Direction Boards","183000","N","","",""
"2012 - 2013","5","Installing Benches","156000","B","","",""
"2012 - 2013","6","Constructing Shade","195000","DW","","",""
"2012 - 2013","7","Laying Drainage Line","146000","D","","",""
"2012 - 2013","8","Concretisation","119000","C","","",""
"2012 - 2013","9","Laying Interlocking Blocks","114000","P","","",""
"2012 - 2013","10","Providing Computers","200000","CO","","",""
"2012 - 2013","11","","","","","",""
"","","","","","","",""
"","","Total","1644000","","","",""
"2013 - 2014","1","Repairing Gym","147000","GY","0","63/77","81.81"
"2013 - 2014","2","Development Work","155000","DW","","",""
"2013 - 2014","3","Repairing Gym","84000","GY","","",""
"2013 - 2014","4","Building Library","152000","L","","",""
"2013 - 2014","5","Collecting Waste","160000","M","","",""
"2013 - 2014","6","Laying Interlocking Blocks","162000","P","","",""
"2013 - 2014","7","","","","","",""
"2013 - 2014","","","","","","",""
"2013 - 2014","","","","","","",""
"2013 - 2014","","","","","","",""
"","","Total","860000","","","",""
"2014 - 2015","1","Samaj Mandir Repair","136000","SM","0","99/116","85.34"
"2014 - 2015","2","Building Shed","163000","SM","","",""
"2014 - 2015","3","Installation of Benches","156000","B","","",""
"2014 - 2015","4","Building Library","159000","L","","",""
"2014 - 2015","5","Drainage Repair","143000","D","","",""
"2014 - 2015","6","Collecting Waste","77000","M","","",""
"","","Total","834000","","","",""
"2015 - 2016","1","Maintainance work","155000","M","0","117/127","92.21"
"2015 - 2016","2","Chamber cleaning","148000","D","","",""
"2015 - 2016","3","Road works","193000","R","","",""
"2015 - 2016","4","Installation of benches","148000","B","","",""
"2015 - 2016","5","Toilet maintainance","159000","TO","","",""
"","","Total","803000","","","",""
"","","","","","","",""
"","","Final Total","4141000","","","",""
"","","","","","","",""
