"Prabhag 27A : Vaishali Marathe","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Year","No.","Details of the work","Amount","Code","Questions raised","GB attendance","Attendance percentage","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","1","Maintenance in Samaj mandir ","346000","SM","0","56/66","84.84","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","2","Benches at various places","333000","B","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","3","Buckets distribution","200000","DB","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","4","Laying of Tiles in school","175000","T","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","5","Building shed","200000","DW","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","1254000","","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","1","Develpoment work at school","158000","DW","0","71/77","92.22","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","2","Maintenance in Samaj mandir ","160000","SM","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","3","Jute bags distribution","200000","J","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","4","Benches at various places","306000","B","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","5","Electrification work- Street lights","256000","E","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","6","Drainage line repairing","136000","D","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","7","Water supply line connection","153000","W","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","1369000","","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","1","Drainage line repairing","295000","D","0","110/116","94.82","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","2","Electrification work in samaj mandir ","130000","E","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","3","","","","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","4","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","425000","","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","1","Installation of benches","139932","B","0","115/127","90.55","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","2","Maintance workin samaj mandir","84974","SM","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","3","Electrification","112598","E","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","4","Electrification","200000","E","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","5","Installation of benches","200000","B","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","6","Drainage line laying","200000","D","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","7","Drainage line laying","200000","D","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","8","Installation of direction boards","200000","N","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","9","Drainage line repairing","200000","D","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","10","Drainage line repairing","115000","D","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","11","Water supply line","200000","W","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","12","Toilet Maintainance","200000","TO","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","2052504","","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Final Total","5100504","","0","","92.53","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
