"Prabhag 4B : Sidharth Dhende","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Year","No.","Details of the work","Amount","Code","Questions raised","GB attendance","GB attendance","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","1","","","","2","58/66","87.87","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","2","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","3","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","4","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","5","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","0","","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","1","Samaj Mandir/ any building related work/ Renovation / Temple shed ","157493","SM","1","68/77","88.31","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","2","Maintenance/cleaning","65767","M","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","3","Furniture work","173761","FW","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","4","Samaj Mandir/ any building related work/ Renovation / Temple shed ","99841","SM","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","5","Drainage work/ Laying of Drainage line","128177","D","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","6","Pavement blocks / Grouting","139333","P","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","7","Benches","148455","B","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","8","Samaj Mandir/ any building related work/ Renovation / Temple shed ","146585","SM","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","9","Samaj Mandir/ any building related work/ Renovation / Temple shed ","95509","SM","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","10","Electrification, new street lights","129702","E","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","11","Building Library / maintenance / books","79917","L","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","12","Pavement blocks / Grouting","136646","P","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","13","Samaj Mandir/Schools/ Virangula Kendra/ Any building related work/Renovation/Temple shed ","140585","SM","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","1364540","","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","1","","","","6","78/116","67.24","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","2","","","","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","3","","","","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","4","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","0","","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","1","Toilet- building / Renovation/Maintenance","121433","TO","0","103/127","81.1","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","2","Drainage work/ Laying of Drainage line","106375","D","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","3","Drainage work/ Laying of Drainage line","102358","D","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","4","Toilet- building / Renovation/Maintenance","126689","TO","","","","","","","","","","","","","","","","","","","","","",""
"2015 - 2016","5","Benches","159893","B","","","","","","","","","","","","","","","","","","","","","",""
