"Prabhag 64A : Shrinath Bhimale","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Year","No.","Details of the work","Amount","Code","Questions raised","GB attendance","GB attendance","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","1","Electrification, new street lights","196670","E","0","52/66","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","2","Electrification, new street lights","194186","E","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","3","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","4","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012 - 2013","5","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","390856","","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","1","Electrification","200000","E","0","56/77","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","2","Gym equipments","200000","GY","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","3","Benches","200000","B","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","4","Benches","200000","B","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","5","Benches","200000","B","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","6","Grouting","200000","P","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","7","Concretization","200000","C","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","8","Concretization","200000","C","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","9","Decoration","200000","DE","","","","","","","","","","","","","","","","","","","","","",""
"2013 - 2014","11","Grouting","200000","P","","","","","","","","","","","","","","","","","","","","","",""
"","","Total","2000000","","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","1","Benches","200000","B","0","81/116","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","2","Benches","200000","B","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","3","Computer","200000","CO","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","4","Computer","200000","CO","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","5","Benches","200000","B","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","6","Benches","200000","B","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","7","Furniture","200000","FW","","","","","","","","","","","","","","","","","","","","","",""
"2014 - 2015","8","Benches","200000","B","","","","","","","","","","","","","","","","","","","","","",""
